ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,Timestamp,OccupancyRatio,TrafficWeight,VehicleWeight,DemandRaw,NormalizedDemand,DemandPrice,CompetitivePrice,RerouteFlag
10237,Others-CCCPS105a,2009,26.14747299,91.72804914,1365,truck,high,13,1,05-12-2016,12:29:00,2016-12-05 12:29:00,0.6794425087108014,3,4,28.397212543554005,0.8820696997880657,17.056557598304526,17.056557598304526,
10238,Others-CCCPS105a,2009,26.14747299,91.72804914,1410,bike,high,12,1,05-12-2016,13:02:00,2016-12-05 13:02:00,0.701841712294674,3,2,24.50920856147337,0.7687950811007371,16.150360648805897,16.150360648805897,
10239,Others-CCCPS105a,2009,26.14747299,91.72804914,1405,bike,high,13,1,05-12-2016,13:29:00,2016-12-05 13:29:00,0.6993529118964659,3,2,26.49676455948233,0.826701309806217,16.613610478449736,16.613610478449736,
10240,Others-CCCPS105a,2009,26.14747299,91.72804914,1364,car,high,10,1,05-12-2016,14:02:00,2016-12-05 14:02:00,0.6789447486311598,3,3,21.3947237431558,0.6780564702792528,15.424451762234025,15.424451762234025,
10241,Others-CCCPS105a,2009,26.14747299,91.72804914,1308,car,average,7,1,05-12-2016,14:29:00,2016-12-05 14:29:00,0.6510701841712294,2,3,18.255350920856145,0.5865927626795877,14.692742101436702,14.692742101436702,
10242,Others-CCCPS105a,2009,26.14747299,91.72804914,1235,bike,average,5,1,05-12-2016,15:02:00,2016-12-05 15:02:00,0.6147336983573918,2,2,13.07366849178696,0.4356276134624465,13.485020907699571,14.985020907699571,
10243,Others-CCCPS105a,2009,26.14747299,91.72804914,1179,car,average,5,1,05-12-2016,15:29:00,2016-12-05 15:29:00,0.5868591338974615,2,3,13.934295669487307,0.46070146005192175,13.685611680415375,13.685611680415375,
10244,Others-CCCPS105a,2009,26.14747299,91.72804914,1076,car,low,4,1,05-12-2016,16:02:00,2016-12-05 16:02:00,0.5355898456943753,1,3,14.677949228471876,0.4823673517839495,13.858938814271596,13.858938814271596,
10245,Others-CCCPS105a,2009,26.14747299,91.72804914,993,car,average,4,1,05-12-2016,16:29:00,2016-12-05 16:29:00,0.49427575908412147,2,3,11.471378795420607,0.38894588288319787,13.111567063065584,13.111567063065584,
10246,Others-CCCPS105a,2009,26.14747299,91.72804914,639,car,average,2,0,06-12-2016,07:56:00,2016-12-06 07:56:00,0.31806869089099055,2,3,2.5903434544549526,0.1302023485573346,11.041618788458676,12.541618788458676,
10247,Others-CCCPS105a,2009,26.14747299,91.72804914,704,car,low,2,0,06-12-2016,08:29:00,2016-12-06 08:29:00,0.3504230960676954,1,3,5.752115480338476,0.22231864325736167,11.778549146058895,11.778549146058895,
10248,Others-CCCPS105a,2009,26.14747299,91.72804914,768,car,low,2,0,06-12-2016,08:56:00,2016-12-06 08:56:00,0.3822797411647586,1,3,5.9113987058237925,0.22695926263771568,11.815674101101726,13.315674101101726,
10249,Others-CCCPS105a,2009,26.14747299,91.72804914,877,truck,low,3,0,06-12-2016,09:29:00,2016-12-06 09:29:00,0.43653558984569435,1,4,9.182677949228472,0.32226598316173616,12.578127865293888,12.578127865293888,
10250,Others-CCCPS105a,2009,26.14747299,91.72804914,1036,car,low,4,0,06-12-2016,10:02:00,2016-12-06 10:02:00,0.5156794425087108,1,3,10.578397212543553,0.36292941048208816,12.903435283856705,12.903435283856705,
10251,Others-CCCPS105a,2009,26.14747299,91.72804914,1132,car,low,4,0,06-12-2016,10:29:00,2016-12-06 10:29:00,0.5634644101543056,1,3,10.817322050771528,0.36989033955261924,12.959122716420953,12.959122716420953,
10252,Others-CCCPS105a,2009,26.14747299,91.72804914,1263,bike,average,6,0,06-12-2016,11:02:00,2016-12-06 11:02:00,0.6286709805873569,2,2,11.143354902936785,0.37938910734678133,13.035112858774252,13.035112858774252,
10253,Others-CCCPS105a,2009,26.14747299,91.72804914,1313,bike,average,6,0,06-12-2016,11:29:00,2016-12-06 11:29:00,0.6535589845694375,2,2,11.267794922847187,0.3830145912376829,13.064116729901462,14.564116729901462,
10254,Others-CCCPS105a,2009,26.14747299,91.72804914,1360,car,high,9,0,06-12-2016,11:56:00,2016-12-06 11:56:00,0.6769537083125934,3,3,15.384768541562966,0.5029601002842704,14.023680802274164,14.023680802274164,
10255,Others-CCCPS105a,2009,26.14747299,91.72804914,1366,car,high,9,0,06-12-2016,12:29:00,2016-12-06 12:29:00,0.679940268790443,3,3,15.399701343952216,0.5033951583511787,14.02716126680943,14.02716126680943,
10256,Others-CCCPS105a,2009,26.14747299,91.72804914,1417,car,high,10,0,06-12-2016,12:56:00,2016-12-06 12:56:00,0.7053260328521652,3,3,17.526630164260826,0.5653619290144682,14.522895432115746,14.522895432115746,
10257,Others-CCCPS105a,2009,26.14747299,91.72804914,1459,car,high,9,0,06-12-2016,13:29:00,2016-12-06 13:29:00,0.726231956197113,3,3,15.631159780985566,0.5101385583882556,14.081108467106045,14.081108467106045,
10258,Others-CCCPS105a,2009,26.14747299,91.72804914,1460,car,average,5,0,06-12-2016,14:02:00,2016-12-06 14:02:00,0.7267297162767546,2,3,10.633648581383774,0.36453912532964855,12.916313002637189,12.916313002637189,
10259,Others-CCCPS105a,2009,26.14747299,91.72804914,1398,cycle,average,5,0,06-12-2016,14:29:00,2016-12-06 14:29:00,0.6958685913389746,2,1,8.479342956694873,0.3017747482103605,12.414197985682884,13.914197985682884,
10260,Others-CCCPS105a,2009,26.14747299,91.72804914,1346,car,low,3,0,06-12-2016,15:02:00,2016-12-06 15:02:00,0.6699850671976108,1,3,9.349925335988054,0.3271386335111079,12.617109068088864,12.617109068088864,
10261,Others-CCCPS105a,2009,26.14747299,91.72804914,1262,car,low,3,0,06-12-2016,15:29:00,2016-12-06 15:29:00,0.6281732205077153,1,3,9.140866102538578,0.3210478205743933,12.568382564595147,12.568382564595147,
10262,Others-CCCPS105a,2009,26.14747299,91.72804914,1199,bike,low,3,0,06-12-2016,16:02:00,2016-12-06 16:02:00,0.5968143354902937,1,2,7.9840716774514675,0.2873453223245722,12.298762578596579,12.298762578596579,
10263,Others-CCCPS105a,2009,26.14747299,91.72804914,1102,car,low,2,0,06-12-2016,16:29:00,2016-12-06 16:29:00,0.5485316077650573,1,3,6.742658038825287,0.2511774950289382,12.009419960231506,12.009419960231506,
10264,Others-CCCPS105a,2009,26.14747299,91.72804914,677,cycle,low,2,0,07-12-2016,07:59:00,2016-12-07 07:59:00,0.3369835739173718,1,1,3.684917869586859,0.16209210486170478,11.296736838893636,12.796736838893636,
10265,Others-CCCPS105a,2009,26.14747299,91.72804914,733,car,low,2,0,07-12-2016,08:26:00,2016-12-07 08:26:00,0.36485813837730213,1,3,5.82429069188651,0.2244214239140846,11.795371391312678,11.795371391312678,
10266,Others-CCCPS105a,2009,26.14747299,91.72804914,819,bike,average,3,0,07-12-2016,08:55:00,2016-12-07 08:55:00,0.4076655052264808,2,2,4.038327526132404,0.17238847911186525,11.37910783289492,12.87910783289492,
10267,Others-CCCPS105a,2009,26.14747299,91.72804914,918,car,low,3,0,07-12-2016,09:26:00,2016-12-07 09:26:00,0.4569437531110005,1,3,8.284718765555002,0.29610449140499046,12.368835931239923,12.368835931239923,
10268,Others-CCCPS105a,2009,26.14747299,91.72804914,1071,truck,low,3,0,07-12-2016,09:59:00,2016-12-07 09:59:00,0.5331010452961672,1,4,9.665505226480835,0.33633286065843426,12.690662885267475,12.690662885267475,
10269,Others-CCCPS105a,2009,26.14747299,91.72804914,1173,car,low,4,0,07-12-2016,10:26:00,2016-12-07 10:26:00,0.5838725734196117,1,3,10.919362867098059,0.3728632363431585,12.982905890745268,12.982905890745268,
10270,Others-CCCPS105a,2009,26.14747299,91.72804914,1280,car,high,7,0,07-12-2016,10:59:00,2016-12-07 10:59:00,0.6371329019412643,3,3,11.18566450970632,0.3806217718696878,13.044974174957503,13.044974174957503,
10271,Others-CCCPS105a,2009,26.14747299,91.72804914,1339,car,average,6,0,07-12-2016,11:25:00,2016-12-07 11:25:00,0.6665007466401195,2,3,12.332503733200598,0.41403423140823675,13.312273851265894,13.312273851265894,
10272,Others-CCCPS105a,2009,26.14747299,91.72804914,1408,car,average,7,0,07-12-2016,11:59:00,2016-12-07 11:59:00,0.7008461921353908,2,3,14.504230960676953,0.4773061762722509,13.818449410178006,13.818449410178006,
10273,Others-CCCPS105a,2009,26.14747299,91.72804914,1442,car,high,10,0,07-12-2016,12:26:00,2016-12-07 12:26:00,0.7177700348432056,3,3,17.588850174216027,0.567174670959919,14.537397367679352,14.537397367679352,
10274,Others-CCCPS105a,2009,26.14747299,91.72804914,1500,car,high,9,0,07-12-2016,12:59:00,2016-12-07 12:59:00,0.7466401194624191,3,3,15.733200597312095,0.5131114551787949,14.10489164143036,14.10489164143036,
10275,Others-CCCPS105a,2009,26.14747299,91.72804914,1535,truck,high,9,0,07-12-2016,13:26:00,2016-12-07 13:26:00,0.7640617222498756,3,4,16.820308611249377,0.5447836824497109,14.358269459597688,14.358269459597688,
10276,Others-CCCPS105a,2009,26.14747299,91.72804914,1528,car,average,6,0,07-12-2016,13:59:00,2016-12-07 13:59:00,0.7605774016923843,2,3,12.802887008461921,0.4277385605158447,13.421908484126757,13.421908484126757,
10277,Others-CCCPS105a,2009,26.14747299,91.72804914,1504,truck,average,5,0,07-12-2016,14:26:00,2016-12-07 14:26:00,0.7486311597809856,2,4,11.743155798904928,0.39686393970092687,13.174911517607415,13.174911517607415,
10278,Others-CCCPS105a,2009,26.14747299,91.72804914,1445,car,average,5,0,07-12-2016,14:59:00,2016-12-07 14:59:00,0.7192633150821304,2,3,10.596316575410652,0.36345148016237805,12.907611841299024,12.907611841299024,
10279,Others-CCCPS105a,2009,26.14747299,91.72804914,1360,car,low,3,0,07-12-2016,15:32:00,2016-12-07 15:32:00,0.6769537083125934,1,3,9.384768541562966,0.3281537690005603,12.625230152004484,12.625230152004484,
10280,Others-CCCPS105a,2009,26.14747299,91.72804914,1277,bike,low,3,0,07-12-2016,15:59:00,2016-12-07 15:59:00,0.6356396217023395,1,2,8.178198108511697,0.2930010771943787,12.34400861755503,12.34400861755503,
10281,Others-CCCPS105a,2009,26.14747299,91.72804914,1201,bike,low,2,0,07-12-2016,16:32:00,2016-12-07 16:32:00,0.5978098556495769,1,2,5.989049278247885,0.22922156458563828,11.833772516685105,11.833772516685105,
10282,Others-CCCPS105a,2009,26.14747299,91.72804914,716,car,low,2,0,08-12-2016,07:59:00,2016-12-08 07:59:00,0.35639621702339475,1,3,5.781981085116974,0.22318875939117808,11.785510075129423,11.785510075129423,
10283,Others-CCCPS105a,2009,26.14747299,91.72804914,761,truck,low,2,0,08-12-2016,08:26:00,2016-12-08 08:26:00,0.3787954206072673,1,4,6.893977103036336,0.2555860834402745,12.044688667522196,12.044688667522196,
10284,Others-CCCPS105a,2009,26.14747299,91.72804914,851,bike,low,2,0,08-12-2016,08:59:00,2016-12-08 08:59:00,0.4235938277750124,1,2,5.117969138875062,0.20384317734932728,11.63074541879462,11.63074541879462,
10285,Others-CCCPS105a,2009,26.14747299,91.72804914,947,car,low,3,0,08-12-2016,09:26:00,2016-12-08 09:26:00,0.4713787954206073,1,3,8.356893977103036,0.2982072720617133,12.385658176493708,12.385658176493708,
10286,Others-CCCPS105a,2009,26.14747299,91.72804914,1086,car,average,3,0,08-12-2016,09:59:00,2016-12-08 09:59:00,0.5405674464907915,2,3,5.702837232453957,0.22088295163656466,11.767063613092517,13.267063613092517,
10287,Others-CCCPS105a,2009,26.14747299,91.72804914,1258,car,average,5,0,08-12-2016,10:32:00,2016-12-08 10:32:00,0.6261821801891488,2,3,10.130910900945745,0.34989217041040616,12.79913736328325,12.79913736328325,
10288,Others-CCCPS105a,2009,26.14747299,91.72804914,1387,bike,average,5,0,08-12-2016,10:59:00,2016-12-08 10:59:00,0.6903932304629169,2,2,9.451966152314585,0.3301115303016472,12.640892242413177,12.640892242413177,
10289,Others-CCCPS105a,2009,26.14747299,91.72804914,1480,car,average,6,0,08-12-2016,11:32:00,2016-12-08 11:32:00,0.7366849178695869,2,3,12.683424589347934,0.4242580959805792,13.394064767844633,13.394064767844633,
10290,Others-CCCPS105a,2009,26.14747299,91.72804914,1532,bike,average,6,0,08-12-2016,11:59:00,2016-12-08 11:59:00,0.7625684420109508,2,2,11.812842210054754,0.3988942106798318,13.191153685438655,13.191153685438655,
10291,Others-CCCPS105a,2009,26.14747299,91.72804914,1509,truck,high,9,0,08-12-2016,12:25:00,2016-12-08 12:25:00,0.7511199601791936,3,4,16.75559980089597,0.5428984308264422,14.343187446611537,14.343187446611537,
10292,Others-CCCPS105a,2009,26.14747299,91.72804914,1570,car,high,9,0,08-12-2016,12:59:00,2016-12-08 12:59:00,0.781483325037332,3,3,15.90741662518666,0.518187132626057,14.145497061008456,14.145497061008456,
10293,Others-CCCPS105a,2009,26.14747299,91.72804914,1572,car,high,9,0,08-12-2016,13:25:00,2016-12-08 13:25:00,0.7824788451966153,3,3,15.912394225983075,0.518332151981693,14.146657215853544,14.146657215853544,
10294,Others-CCCPS105a,2009,26.14747299,91.72804914,1578,bike,average,6,0,08-12-2016,13:59:00,2016-12-08 13:59:00,0.7854654056744649,2,2,11.927327028372325,0.40222965585946124,13.217837246875689,13.217837246875689,
10295,Others-CCCPS105a,2009,26.14747299,91.72804914,1571,truck,average,5,0,08-12-2016,14:26:00,2016-12-08 14:26:00,0.7819810851169736,2,4,11.909905425584867,0.401722088114735,13.21377670491788,13.21377670491788,
10296,Others-CCCPS105a,2009,26.14747299,91.72804914,1508,bike,average,4,0,08-12-2016,14:59:00,2016-12-08 14:59:00,0.750622200099552,2,2,7.753111000497761,0.28061642422305894,12.244931393784473,13.744931393784473,
10297,Others-CCCPS105a,2009,26.14747299,91.72804914,1493,car,low,3,0,08-12-2016,15:26:00,2016-12-08 15:26:00,0.7431557989049278,1,3,9.715778994524639,0.3377975561503585,12.702380449202868,12.702380449202868,
10298,Others-CCCPS105a,2009,26.14747299,91.72804914,1409,truck,average,4,0,08-12-2016,15:59:00,2016-12-08 15:59:00,0.7013439522150323,2,4,9.50671976107516,0.33170674321364385,12.653653945709152,12.653653945709152,
10299,Others-CCCPS105a,2009,26.14747299,91.72804914,1332,truck,low,3,0,08-12-2016,16:32:00,2016-12-08 16:32:00,0.6630164260826281,1,4,10.31508213041314,0.3552578865689405,12.842063092551523,12.842063092551523,
10300,Others-CCCPS105a,2009,26.14747299,91.72804914,816,car,average,3,0,09-12-2016,08:02:00,2016-12-09 08:02:00,0.406172224987556,2,3,5.030861124937779,0.20130533862569616,11.610442709005572,13.110442709005572,
10301,Others-CCCPS105a,2009,26.14747299,91.72804914,879,car,low,2,0,09-12-2016,08:29:00,2016-12-09 08:29:00,0.4375311100049776,1,3,6.187655550024887,0.23500783687551716,11.880062695004137,11.880062695004137,
10302,Others-CCCPS105a,2009,26.14747299,91.72804914,959,cycle,average,3,0,09-12-2016,08:55:00,2016-12-09 08:55:00,0.47735191637630664,2,1,3.386759581881533,0.15340544545910462,11.227243563672838,12.727243563672838,
10303,Others-CCCPS105a,2009,26.14747299,91.72804914,1060,car,low,2,0,09-12-2016,09:29:00,2016-12-09 09:29:00,0.5276256844201095,1,3,6.638128422100547,0.24813208856058086,11.985056708484647,11.985056708484647,
10304,Others-CCCPS105a,2009,26.14747299,91.72804914,1136,car,low,3,0,09-12-2016,09:55:00,2016-12-09 09:55:00,0.565455450472872,1,3,8.827277252364361,0.3119116011693213,12.49529280935457,12.49529280935457,
10305,Others-CCCPS105a,2009,26.14747299,91.72804914,1231,car,low,3,0,09-12-2016,10:29:00,2016-12-09 10:29:00,0.6127426580388253,1,3,9.063713290194126,0.31880002056203427,12.550400164496274,14.050400164496274,
10306,Others-CCCPS105a,2009,26.14747299,91.72804914,1298,bike,average,5,0,09-12-2016,10:56:00,2016-12-09 10:56:00,0.6460925833748133,2,2,9.230462916874068,0.32365816897584243,12.58926535180674,12.58926535180674,
10307,Others-CCCPS105a,2009,26.14747299,91.72804914,1378,truck,average,6,0,09-12-2016,11:29:00,2016-12-09 11:29:00,0.6859133897461424,2,4,13.429566948730711,0.44599649739042496,13.567971979123401,13.567971979123401,
10308,Others-CCCPS105a,2009,26.14747299,91.72804914,1429,car,average,6,0,09-12-2016,11:56:00,2016-12-09 11:56:00,0.7112991538078646,2,3,12.556495769039323,0.42056010241185954,13.364480819294878,13.364480819294878,
10309,Others-CCCPS105a,2009,26.14747299,91.72804914,1509,car,average,7,0,09-12-2016,12:29:00,2016-12-09 12:29:00,0.7511199601791936,2,3,14.755599800895968,0.4846296537318721,13.877037229854977,13.877037229854977,
10310,Others-CCCPS105a,2009,26.14747299,91.72804914,1475,car,high,9,0,09-12-2016,13:02:00,2016-12-09 13:02:00,0.7341961174713788,3,3,15.670980587356894,0.5112987132333441,14.090389705866752,14.090389705866752,
10311,Others-CCCPS105a,2009,26.14747299,91.72804914,1505,car,high,9,0,09-12-2016,13:29:00,2016-12-09 13:29:00,0.7491289198606271,3,3,15.745644599303134,0.513474003567885,14.10779202854308,14.10779202854308,
10312,Others-CCCPS105a,2009,26.14747299,91.72804914,1460,bike,average,5,0,09-12-2016,14:02:00,2016-12-09 14:02:00,0.7267297162767546,2,2,9.633648581383774,0.3354047367823635,12.683237894258907,12.683237894258907,
10313,Others-CCCPS105a,2009,26.14747299,91.72804914,1407,truck,average,5,0,09-12-2016,14:29:00,2016-12-09 14:29:00,0.7003484320557491,2,4,11.501742160278745,0.3898305009525778,13.118644007620624,13.118644007620624,
10314,Others-CCCPS105a,2009,26.14747299,91.72804914,1372,bike,average,5,0,09-12-2016,14:56:00,2016-12-09 14:56:00,0.6829268292682927,2,2,9.414634146341463,0.3290238851343767,12.632191081075014,12.632191081075014,
10315,Others-CCCPS105a,2009,26.14747299,91.72804914,1306,truck,low,3,0,09-12-2016,15:29:00,2016-12-09 15:29:00,0.6500746640119462,1,4,10.250373320059731,0.35337263494567167,12.826981079565375,12.826981079565375,
10316,Others-CCCPS105a,2009,26.14747299,91.72804914,1245,truck,low,3,0,09-12-2016,16:02:00,2016-12-09 16:02:00,0.6197112991538078,1,4,10.098556495769039,0.3489495445987717,12.791596356790173,12.791596356790173,
10317,Others-CCCPS105a,2009,26.14747299,91.72804914,1183,car,low,2,0,09-12-2016,16:29:00,2016-12-09 16:29:00,0.5888501742160279,1,3,6.94425087108014,0.25705077893219874,12.05640623145759,12.05640623145759,
10318,Others-CCCPS105a,2009,26.14747299,91.72804914,723,car,low,2,0,10-12-2016,07:59:00,2016-12-10 07:59:00,0.359880537580886,1,3,5.79940268790443,0.2236963271359043,11.789570617087236,11.789570617087236,
10319,Others-CCCPS105a,2009,26.14747299,91.72804914,752,truck,average,3,0,10-12-2016,08:29:00,2016-12-10 08:29:00,0.3743155798904928,2,4,5.871577899452464,0.22579910779262719,11.806392862341017,11.806392862341017,
10320,Others-CCCPS105a,2009,26.14747299,91.72804914,829,truck,low,3,0,10-12-2016,09:02:00,2016-12-10 09:02:00,0.41264310602289694,1,4,9.063215530114485,0.3187855186264707,12.550284149011766,12.550284149011766,
10321,Others-CCCPS105a,2009,26.14747299,91.72804914,889,car,average,4,0,10-12-2016,09:29:00,2016-12-10 09:29:00,0.4425087108013937,2,3,7.2125435540069684,0.2648673222009825,12.11893857760786,12.11893857760786,
10322,Others-CCCPS105a,2009,26.14747299,91.72804914,976,bike,low,3,0,10-12-2016,09:55:00,2016-12-10 09:55:00,0.485813837730214,1,2,7.42906918865107,0.27117566417115124,12.16940531336921,12.16940531336921,
10323,Others-CCCPS105a,2009,26.14747299,91.72804914,1045,car,average,5,0,10-12-2016,10:29:00,2016-12-10 10:29:00,0.5201592832254853,2,3,9.600796416127427,0.33444760903516546,12.675580872281325,12.675580872281325,
10324,Others-CCCPS105a,2009,26.14747299,91.72804914,1128,car,average,6,0,10-12-2016,11:02:00,2016-12-10 11:02:00,0.5614733698357391,2,3,11.807366849178695,0.3987346893886321,13.189877515109057,13.189877515109057,
10325,Others-CCCPS105a,2009,26.14747299,91.72804914,1185,bike,average,6,0,10-12-2016,11:29:00,2016-12-10 11:29:00,0.5898456943753111,2,2,10.949228471876555,0.37373335247697487,12.989866819815798,12.989866819815798,
10326,Others-CCCPS105a,2009,26.14747299,91.72804914,1261,truck,average,7,0,10-12-2016,12:02:00,2016-12-10 12:02:00,0.6276754604280737,2,4,15.13837730214037,0.49578164218028536,13.966253137442283,13.966253137442283,
10327,Others-CCCPS105a,2009,26.14747299,91.72804914,1319,car,high,10,0,10-12-2016,12:29:00,2016-12-10 12:29:00,0.6565455450472872,3,3,17.282727725236438,0.5582559805883012,14.46604784470641,14.46604784470641,
10328,Others-CCCPS105a,2009,26.14747299,91.72804914,1384,car,high,10,0,10-12-2016,12:55:00,2016-12-10 12:55:00,0.6888999502239921,3,3,17.44449975111996,0.5629691096464732,14.503752877171785,14.503752877171785,
